wavelength_nm,surface_mirror_PM,surface_mirror_SM,surface_mirror_TM,surface_mirror_FSM,surface_EOL,surface_filter_Kepler,surface_detector,subsystem_telescope,subsystem_photometric_instrument,instrument_photometer
1160.0,0.9345454545454548,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9132191741504682,0.0,0.0,0.8131314263702286,0.0,0.0
1165.0,0.9345636363636366,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.913318726639618,0.0,0.0,0.813235889425717,0.0,0.0
1170.0,0.934909090909091,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9134123168097054,0.0,0.0,0.8136198612883442,0.0,0.0
1175.0,0.9352727272727271,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9134998806149761,0.0,0.0,0.8140143493453968,0.0,0.0
1180.0,0.9356363636363636,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9135814060324692,0.0,0.0,0.8144035152133428,0.0,0.0
1185.0,0.9359999999999999,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9136568863536366,0.0,0.0,0.8147873466334138,0.0,0.0
1190.0,0.9380727272727275,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9137264937072935,0.0,0.0,0.8166538666735293,0.0,0.0
1195.0,0.9367272727272729,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9137903780764647,0.0,0.0,0.8155395757187304,0.0,0.0
1200.0,0.9370909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9138487294250442,0.0,0.0,0.8159082647930078,0.0,0.0
1205.0,0.9374000000000001,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9139017717445552,0.0,0.0,0.8162247579128765,0.0,0.0
1210.0,0.937818181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.913949756997228,0.0,0.0,0.8166317582129864,0.0,0.0
1215.0,0.938018181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9139929591011386,0.0,0.0,0.8168445240271445,0.0,0.0
1220.0,0.9383272727272729,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140316680888683,0.0,0.0,0.8171482924216665,0.0,0.0
1225.0,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140661408000436,0.0,0.0,0.8183191843426468,0.0,0.0
1230.0,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140967290043,0.0,0.0,0.8183465684817592,0.0,0.0
1235.0,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141237446315736,0.0,0.0,0.8183707542655755,0.0,0.0
1240.0,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141474905472129,0.0,0.0,0.8183920128347861,0.0,0.0
1245.0,0.9402363636363638,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141682623132965,0.0,0.0,0.8189332007053273,0.0,0.0
1250.0,0.9403636363636365,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141863451355458,0.0,0.0,0.8190602547411352,0.0,0.0
1255.0,0.9408545454545455,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.914202011374022,0.0,0.0,0.8195018818088814,0.0,0.0
1260.0,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142155186013389,0.0,0.0,0.8197198700366514,0.0,0.0
1265.0,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142270934835021,0.0,0.0,0.8197302485094616,0.0,0.0
1270.0,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142369726225786,0.0,0.0,0.8197391065155172,0.0,0.0
1275.0,0.9411818181818183,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142453693086943,0.0,0.0,0.819825822570303,0.0,0.0
1280.0,0.9421818181818183,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142524716903472,0.0,0.0,0.8207032582010083,0.0,0.0
1285.0,0.9425454545454547,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142584503591581,0.0,0.0,0.8210253787317963,0.0,0.0
1290.0,0.9429090909090909,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142634588432529,0.0,0.0,0.8213466318207211,0.0,0.0
1295.0,0.9429636363636363,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142676343201332,0.0,0.0,0.8213978964628591,0.0,0.0
1300.0,0.9432727272727272,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142710984986665,0.0,0.0,0.8216702530564259,0.0,0.0
1305.0,0.9436363636363636,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142739555131447,0.0,0.0,0.8219895796918864,0.0,0.0
1310.0,0.9438909090909091,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142763005323117,0.0,0.0,0.822213419872961,0.0,0.0
1315.0,0.9443636363636364,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142782186273763,0.0,0.0,0.8226269334332204,0.0,0.0
1320.0,0.944509090909091,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142797799553734,0.0,0.0,0.8227550426500783,0.0,0.0
1325.0,0.9447272727272729,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142810447349184,0.0,0.0,0.8229462376856416,0.0,0.0
1330.0,0.9450909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142820643313325,0.0,0.0,0.8232639172260836,0.0,0.0
1335.0,0.9450909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142828822881549,0.0,0.0,0.8232646537540809,0.0,0.0
1340.0,0.9454545454545457,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142835352933047,0.0,0.0,0.8235820040608456,0.0,0.0
1345.0,0.9460545454545456,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142840536895924,0.0,0.0,0.8241051291362256,0.0,0.0
1350.0,0.9461818181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142844627913895,0.0,0.0,0.8242163648076387,0.0,0.0
1355.0,0.946309090909091,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142847848227449,0.0,0.0,0.8243275220747615,0.0,0.0
1360.0,0.9465454545454548,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142850370876588,0.0,0.0,0.8245336453583322,0.0,0.0
1365.0,0.946909090909091,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142852337417692,0.0,0.0,0.8248505856054603,0.0,0.0
1370.0,0.946909090909091,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142853862987009,0.0,0.0,0.8248507232393953,0.0,0.0
1375.0,0.9472727272727276,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142855040697451,0.0,0.0,0.8251675924815263,0.0,0.0
1380.0,0.9474909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142855945424002,0.0,0.0,0.8253577319491843,0.0,0.0
1385.0,0.9484545454545454,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142856636877714,0.0,0.0,0.8261972164427811,0.0,0.0
1390.0,0.9483636363636364,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8261180713997301,0.0,0.0
1395.0,0.9483636363636364,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8261180713997301,0.0,0.0
1400.0,0.9487272727272728,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8264348344639173,0.0,0.0
1405.0,0.9487272727272728,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8264348344639173,0.0,0.0
1410.0,0.9490909090909091,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8267515975281041,0.0,0.0
1415.0,0.9494545454545457,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8270683605922914,0.0,0.0
1420.0,0.9496000000000001,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8271950658179661,0.0,0.0
1425.0,0.9498181818181819,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8273851236564783,0.0,0.0
1430.0,0.9498545454545455,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.827416799962897,0.0,0.0
1435.0,0.9501818181818185,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8277018867206655,0.0,0.0
1440.0,0.9501818181818185,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8277018867206655,0.0,0.0
1445.0,0.9505454545454546,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8280186497848523,0.0,0.0
1450.0,0.9507272727272729,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8281770313169459,0.0,0.0
1455.0,0.9512727272727274,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8286521759132264,0.0,0.0
1460.0,0.9512727272727274,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8286521759132264,0.0,0.0
1465.0,0.951636363636364,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8289689389774136,0.0,0.0
1470.0,0.951636363636364,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8289689389774136,0.0,0.0
1475.0,0.9520000000000001,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8292857020416003,0.0,0.0
1480.0,0.9520000000000001,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8292857020416003,0.0,0.0
1485.0,0.9521636363636364,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8294282454204845,0.0,0.0
1490.0,0.9526181818181818,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8298241992507183,0.0,0.0
1495.0,0.9527818181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8299667426296025,0.0,0.0
1500.0,0.9530909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8302359912341615,0.0,0.0
1505.0,0.9530909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8302359912341615,0.0,0.0
1510.0,0.9534545454545456,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8305527542983484,0.0,0.0
1515.0,0.9534545454545456,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8305527542983484,0.0,0.0
1520.0,0.953818181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8308695173625357,0.0,0.0
1525.0,0.953818181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8308695173625357,0.0,0.0
1530.0,0.9542181818181819,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.831217956733141,0.0,0.0
1535.0,0.9545454545454548,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8315030434909096,0.0,0.0
1540.0,0.9545454545454548,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8315030434909096,0.0,0.0
1545.0,0.954909090909091,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8318198065550966,0.0,0.0
1550.0,0.954909090909091,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8318198065550966,0.0,0.0
1555.0,0.9550363636363638,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8319306736275621,0.0,0.0
1560.0,0.9552727272727276,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8321365696192837,0.0,0.0
1565.0,0.9552727272727276,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8321365696192837,0.0,0.0
1570.0,0.9556000000000001,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8324216563770519,0.0,0.0
1575.0,0.9557272727272728,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8325325234495172,0.0,0.0
1580.0,0.956,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8327700957476575,0.0,0.0
1585.0,0.9578181818181819,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8343539110685925,0.0,0.0
1590.0,0.9563636363636364,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8330868588118445,0.0,0.0
1595.0,0.9567272727272729,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8334036218760316,0.0,0.0
1600.0,0.9567272727272729,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8334036218760316,0.0,0.0
1605.0,0.9567272727272729,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8334036218760316,0.0,0.0
1610.0,0.9570909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8337203849402186,0.0,0.0
1615.0,0.9570909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8337203849402186,0.0,0.0
1620.0,0.9572363636363638,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8338470901658934,0.0,0.0
1625.0,0.9578181818181819,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8343539110685925,0.0,0.0
1630.0,0.9577818181818183,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8343222347621739,0.0,0.0
1635.0,0.9578000000000001,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8343380729153832,0.0,0.0
1640.0,0.9590545454545456,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8354309054868285,0.0,0.0
1645.0,0.9590363636363638,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8354150673336191,0.0,0.0
1650.0,0.9592727272727274,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8356209633253407,0.0,0.0
1655.0,0.9586727272727273,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8350983042694321,0.0,0.0
1660.0,0.9595636363636366,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8358743737766904,0.0,0.0
1665.0,0.9592727272727274,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8356209633253407,0.0,0.0
1670.0,0.9592727272727274,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8356209633253407,0.0,0.0
1675.0,0.9591818181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8355417725592938,0.0,0.0
1680.0,0.9596363636363638,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8359377263895278,0.0,0.0
1685.0,0.9596363636363638,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8359377263895278,0.0,0.0
1690.0,0.9597454545454547,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8360327553087837,0.0,0.0
1695.0,0.96,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8362544894537145,0.0,0.0
1700.0,0.96,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8362544894537145,0.0,0.0
1705.0,0.96,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8362544894537145,0.0,0.0
1710.0,0.9603636363636364,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8365712525179018,0.0,0.0
1715.0,0.9603636363636364,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8365712525179018,0.0,0.0
1720.0,0.9603636363636364,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8365712525179018,0.0,0.0
1725.0,0.9607272727272728,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8368880155820887,0.0,0.0
1730.0,0.9607272727272728,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8368880155820887,0.0,0.0
1735.0,0.9607272727272728,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8368880155820887,0.0,0.0
1740.0,0.9610909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8372047786462757,0.0,0.0
1745.0,0.9607272727272728,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8368880155820887,0.0,0.0
1750.0,0.9605454545454546,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8367296340499951,0.0,0.0
1755.0,0.9615818181818183,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8376324087829282,0.0,0.0
1760.0,0.961818181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8378383047746499,0.0,0.0
1765.0,0.961818181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8378383047746499,0.0,0.0
1770.0,0.961818181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8378383047746499,0.0,0.0
1775.0,0.9621818181818184,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8381550678388368,0.0,0.0
1780.0,0.9615272727272729,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8375848943233002,0.0,0.0
1785.0,0.9610909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8372047786462757,0.0,0.0
1790.0,0.9610909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8372047786462757,0.0,0.0
1795.0,0.9622909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8382500967580929,0.0,0.0
1800.0,0.9629090909090909,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142857142857144,0.0,0.0,0.8387885939672107,0.0,0.0
